CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
14609,190,13,5036.57,2,4,4,244,10,⚠️ At Risk
14610,116,15,3059.2400000000002,3,4,3,343,10,💎 Loyal Customers
14611,114,14,4588.57,3,4,4,344,11,💎 Loyal Customers
14612,154,20,6905.7699999999995,2,5,5,255,12,⚠️ At Risk
14613,248,10,3442.43,1,3,4,134,8,⚠️ At Risk
14614,103,10,3770.91,3,3,4,334,10,💎 Loyal Customers
14615,203,12,3071.9900000000002,2,4,3,243,9,⚠️ At Risk
14616,189,9,2545.0099999999998,2,3,3,233,8,⚠️ At Risk
14617,88,8,2700.7599999999998,3,3,3,333,9,💎 Loyal Customers
14618,145,9,2285.39,2,3,3,233,8,⚠️ At Risk
14619,92,16,5926.14,3,4,5,345,12,💎 Loyal Customers
14620,139,11,3806.83,2,3,4,234,9,⚠️ At Risk
14621,129,18,6394.31,2,5,5,255,12,⚠️ At Risk
14622,114,13,3462.5,3,4,4,344,11,💎 Loyal Customers
14623,110,19,5890.66,3,5,5,355,13,💎 Loyal Customers
14624,178,12,3870.79,2,4,4,244,10,⚠️ At Risk
14625,133,20,5740.36,2,5,4,254,11,⚠️ At Risk
14626,93,14,3348.42,3,4,3,343,10,💎 Loyal Customers
14627,100,12,3625.8,3,4,4,344,11,💎 Loyal Customers
14628,153,17,3964.75,2,4,4,244,10,⚠️ At Risk
14629,79,12,4789.37,4,4,4,444,12,🏆 Champions
14630,65,16,4341.36,4,4,4,444,12,🏆 Champions
14631,230,8,4372.47,2,3,4,234,9,⚠️ At Risk
14632,188,15,4220.99,2,4,4,244,10,⚠️ At Risk
14633,114,19,6040.59,3,5,5,355,13,💎 Loyal Customers
14634,140,8,2468.0,2,3,3,233,8,⚠️ At Risk
14635,112,16,4422.01,3,4,4,344,11,💎 Loyal Customers
14636,133,18,5181.0,2,5,4,254,11,⚠️ At Risk
14637,113,20,5318.42,3,5,4,354,12,💎 Loyal Customers
14638,142,18,7102.64,2,5,5,255,12,⚠️ At Risk
14639,74,13,3865.7999999999997,4,4,4,444,12,🏆 Champions
14640,105,15,4347.02,3,4,4,344,11,💎 Loyal Customers
14641,99,11,2079.11,3,3,3,333,9,💎 Loyal Customers
14642,141,17,4910.64,2,4,4,244,10,⚠️ At Risk
14643,107,7,2274.82,3,3,3,333,9,💎 Loyal Customers
14644,89,11,3677.58,3,3,4,334,10,💎 Loyal Customers
14645,98,18,6534.99,3,5,5,355,13,💎 Loyal Customers
14646,142,18,6846.88,2,5,5,255,12,⚠️ At Risk
14647,115,11,3415.49,3,3,4,334,10,💎 Loyal Customers
14648,157,9,3895.61,2,3,4,234,9,⚠️ At Risk
14649,144,9,2667.08,2,3,3,233,8,⚠️ At Risk
14650,115,14,3923.7,3,4,4,344,11,💎 Loyal Customers
14651,196,8,2320.02,2,3,3,233,8,⚠️ At Risk
14652,109,18,7021.91,3,5,5,355,13,💎 Loyal Customers
14653,85,10,3939.82,3,3,4,334,10,💎 Loyal Customers
14654,126,9,2580.43,2,3,3,233,8,⚠️ At Risk
14655,129,15,4191.59,2,4,4,244,10,⚠️ At Risk
14656,119,15,3968.09,3,4,4,344,11,💎 Loyal Customers
14657,95,8,2458.18,3,3,3,333,9,💎 Loyal Customers
14658,103,14,4552.03,3,4,4,344,11,💎 Loyal Customers
14659,92,14,5923.88,3,4,5,345,12,💎 Loyal Customers
14660,148,8,2468.07,2,3,3,233,8,⚠️ At Risk
14661,104,13,4373.26,3,4,4,344,11,💎 Loyal Customers
14662,137,10,3039.33,2,3,3,233,8,⚠️ At Risk
14663,92,20,6526.2699999999995,3,5,5,355,13,💎 Loyal Customers
14664,77,9,2198.81,4,3,3,433,10,💎 Loyal Customers
14665,69,20,5414.59,4,5,4,454,13,🏆 Champions
14666,204,16,6358.3,2,4,5,245,11,⚠️ At Risk
14667,113,16,6221.21,3,4,5,345,12,💎 Loyal Customers
14668,234,14,4492.31,2,4,4,244,10,⚠️ At Risk
14669,131,11,4254.07,2,3,4,234,9,⚠️ At Risk
14670,101,13,4907.97,3,4,4,344,11,💎 Loyal Customers
14671,133,20,6334.5,2,5,5,255,12,⚠️ At Risk
14672,121,17,5214.7699999999995,3,4,4,344,11,💎 Loyal Customers
14673,110,20,6013.42,3,5,5,355,13,💎 Loyal Customers
14674,84,12,4415.77,3,4,4,344,11,💎 Loyal Customers
14675,133,19,6585.85,2,5,5,255,12,⚠️ At Risk
14676,153,14,6457.15,2,4,5,245,11,⚠️ At Risk
14677,147,9,2873.66,2,3,3,233,8,⚠️ At Risk
14678,89,14,4969.62,3,4,4,344,11,💎 Loyal Customers
14679,137,9,2406.44,2,3,3,233,8,⚠️ At Risk
14680,104,15,5095.35,3,4,4,344,11,💎 Loyal Customers
14681,164,9,1772.77,2,3,3,233,8,⚠️ At Risk
14682,162,9,1810.2,2,3,3,233,8,⚠️ At Risk
14683,179,9,2441.29,2,3,3,233,8,⚠️ At Risk
14684,148,13,4724.68,2,4,4,244,10,⚠️ At Risk
14685,96,8,2351.18,3,3,3,333,9,💎 Loyal Customers
14686,150,8,3059.72,2,3,3,233,8,⚠️ At Risk
14687,138,14,4840.03,2,4,4,244,10,⚠️ At Risk
14688,110,19,4526.05,3,5,4,354,12,💎 Loyal Customers
14689,118,16,3380.99,3,4,4,344,11,💎 Loyal Customers
14690,87,13,3892.85,3,4,4,344,11,💎 Loyal Customers
14691,130,10,2912.67,2,3,3,233,8,⚠️ At Risk
14692,105,19,4732.23,3,5,4,354,12,💎 Loyal Customers
14693,122,19,5818.7,3,5,5,355,13,💎 Loyal Customers
14694,65,19,5444.57,4,5,4,454,13,🏆 Champions
14695,100,12,3725.91,3,4,4,344,11,💎 Loyal Customers
14696,189,12,3059.29,2,4,3,243,9,⚠️ At Risk
14697,72,11,3048.45,4,3,3,433,10,💎 Loyal Customers
14698,109,19,4605.27,3,5,4,354,12,💎 Loyal Customers
14699,108,9,2790.98,3,3,3,333,9,💎 Loyal Customers
14700,127,18,5435.86,2,5,4,254,11,⚠️ At Risk
14701,174,10,3299.67,2,3,3,233,8,⚠️ At Risk
14702,136,19,6996.42,2,5,5,255,12,⚠️ At Risk
14703,132,18,4632.57,2,5,4,254,11,⚠️ At Risk
14704,130,8,2963.21,2,3,3,233,8,⚠️ At Risk
14705,136,17,4944.889999999999,2,4,4,244,10,⚠️ At Risk
14706,69,8,3502.32,4,3,4,434,11,💎 Loyal Customers
14707,141,17,4721.77,2,4,4,244,10,⚠️ At Risk
14708,235,9,2663.58,2,3,3,233,8,⚠️ At Risk
14709,99,8,2026.96,3,3,3,333,9,💎 Loyal Customers
14710,157,14,4453.8,2,4,4,244,10,⚠️ At Risk
14711,79,15,5220.63,4,4,4,444,12,🏆 Champions
14712,104,17,5152.88,3,4,4,344,11,💎 Loyal Customers
14713,127,14,5381.82,2,4,4,244,10,⚠️ At Risk
14714,97,11,3684.53,3,3,4,334,10,💎 Loyal Customers
14715,162,20,7129.43,2,5,5,255,12,⚠️ At Risk
14716,96,17,5440.46,3,4,4,344,11,💎 Loyal Customers
14717,143,8,2610.7599999999998,2,3,3,233,8,⚠️ At Risk
14718,150,11,3380.96,2,3,3,233,8,⚠️ At Risk
14719,134,12,4213.83,2,4,4,244,10,⚠️ At Risk
14720,142,13,4624.37,2,4,4,244,10,⚠️ At Risk
14721,145,12,3920.7,2,4,4,244,10,⚠️ At Risk
14722,163,13,4066.54,2,4,4,244,10,⚠️ At Risk
14723,142,10,3455.23,2,3,4,234,9,⚠️ At Risk
14724,112,19,7562.49,3,5,5,355,13,💎 Loyal Customers
14725,94,9,2626.85,3,3,3,333,9,💎 Loyal Customers
14726,119,14,5564.16,3,4,4,344,11,💎 Loyal Customers
14727,111,17,4957.73,3,4,4,344,11,💎 Loyal Customers
14728,90,10,3169.5,3,3,3,333,9,💎 Loyal Customers
14729,142,9,2468.31,2,3,3,233,8,⚠️ At Risk
14730,114,18,5165.78,3,5,4,354,12,💎 Loyal Customers
14731,65,10,2779.57,4,3,3,433,10,💎 Loyal Customers
14732,175,16,3918.25,2,4,4,244,10,⚠️ At Risk
14733,99,19,7001.61,3,5,5,355,13,💎 Loyal Customers
14734,113,13,4725.14,3,4,4,344,11,💎 Loyal Customers
14735,144,20,6706.65,2,5,5,255,12,⚠️ At Risk
14736,109,11,4340.77,3,3,4,334,10,💎 Loyal Customers
14737,125,16,5575.96,2,4,4,244,10,⚠️ At Risk
14738,83,20,5645.4,3,5,4,354,12,💎 Loyal Customers
14739,114,11,3395.23,3,3,4,334,10,💎 Loyal Customers
14740,76,14,4411.55,4,4,4,444,12,🏆 Champions
14741,90,17,5647.65,3,4,4,344,11,💎 Loyal Customers
14742,181,17,5800.17,2,4,5,245,11,⚠️ At Risk
14743,110,11,4579.55,3,3,4,334,10,💎 Loyal Customers
14744,89,15,4423.37,3,4,4,344,11,💎 Loyal Customers
14745,142,13,2543.55,2,4,3,243,9,⚠️ At Risk
14746,145,13,3803.94,2,4,4,244,10,⚠️ At Risk
14747,99,9,1838.1699999999998,3,3,3,333,9,💎 Loyal Customers
14748,135,8,2646.41,2,3,3,233,8,⚠️ At Risk
14749,119,18,4558.78,3,5,4,354,12,💎 Loyal Customers
14750,156,17,6229.89,2,4,5,245,11,⚠️ At Risk
14751,88,14,4062.47,3,4,4,344,11,💎 Loyal Customers
14752,82,10,2805.5499999999997,3,3,3,333,9,💎 Loyal Customers
14753,149,12,3955.42,2,4,4,244,10,⚠️ At Risk
14754,139,17,4971.42,2,4,4,244,10,⚠️ At Risk
14755,157,14,3051.43,2,4,3,243,9,⚠️ At Risk
14756,102,15,3960.18,3,4,4,344,11,💎 Loyal Customers
14757,139,8,2460.09,2,3,3,233,8,⚠️ At Risk
14758,73,14,5333.46,4,4,4,444,12,🏆 Champions
14759,87,17,5194.95,3,4,4,344,11,💎 Loyal Customers
14760,116,10,2818.7799999999997,3,3,3,333,9,💎 Loyal Customers
14761,120,9,3216.29,3,3,3,333,9,💎 Loyal Customers
14762,97,9,3898.39,3,3,4,334,10,💎 Loyal Customers
14763,87,17,5718.3,3,4,4,344,11,💎 Loyal Customers
14764,119,14,5175.64,3,4,4,344,11,💎 Loyal Customers
14765,96,15,4698.22,3,4,4,344,11,💎 Loyal Customers
14766,118,19,7460.36,3,5,5,355,13,💎 Loyal Customers
14767,159,9,2464.07,2,3,3,233,8,⚠️ At Risk
14768,125,15,3297.12,2,4,3,243,9,⚠️ At Risk
14769,106,10,2996.45,3,3,3,333,9,💎 Loyal Customers
14770,121,18,6034.6,3,5,5,355,13,💎 Loyal Customers
14771,133,9,3092.7,2,3,3,233,8,⚠️ At Risk
14772,104,18,4864.05,3,5,4,354,12,💎 Loyal Customers
14773,81,19,6882.03,4,5,5,455,14,🏆 Champions
14774,107,11,3387.77,3,3,4,334,10,💎 Loyal Customers
14775,152,9,2300.46,2,3,3,233,8,⚠️ At Risk
14776,69,19,6989.35,4,5,5,455,14,🏆 Champions
14777,77,13,3403.46,4,4,4,444,12,🏆 Champions
14778,154,17,5197.77,2,4,4,244,10,⚠️ At Risk
14779,165,14,4364.26,2,4,4,244,10,⚠️ At Risk
14780,93,20,5281.26,3,5,4,354,12,💎 Loyal Customers
14781,132,18,5102.39,2,5,4,254,11,⚠️ At Risk
14782,92,14,3706.32,3,4,4,344,11,💎 Loyal Customers
14783,96,12,3541.08,3,4,4,344,11,💎 Loyal Customers
14784,97,9,3014.5,3,3,3,333,9,💎 Loyal Customers
14785,105,8,3135.67,3,3,3,333,9,💎 Loyal Customers
14786,86,16,5640.79,3,4,4,344,11,💎 Loyal Customers
14787,109,13,4066.98,3,4,4,344,11,💎 Loyal Customers
14788,108,19,6120.63,3,5,5,355,13,💎 Loyal Customers
14789,143,16,5357.16,2,4,4,244,10,⚠️ At Risk
14790,112,14,3883.64,3,4,4,344,11,💎 Loyal Customers
14791,169,14,5374.54,2,4,4,244,10,⚠️ At Risk
14792,130,8,2325.69,2,3,3,233,8,⚠️ At Risk
14793,157,19,5073.15,2,5,4,254,11,⚠️ At Risk
14794,163,10,3198.27,2,3,3,233,8,⚠️ At Risk
14795,134,12,3818.22,2,4,4,244,10,⚠️ At Risk
14796,186,11,3429.5299999999997,2,3,4,234,9,⚠️ At Risk
14797,136,17,4289.77,2,4,4,244,10,⚠️ At Risk
14798,154,12,3252.12,2,4,3,243,9,⚠️ At Risk
14799,98,13,3858.2799999999997,3,4,4,344,11,💎 Loyal Customers
14800,79,16,6326.55,4,4,5,445,13,🏆 Champions
14801,203,9,2263.03,2,3,3,233,8,⚠️ At Risk
14802,128,16,5840.07,2,4,5,245,11,⚠️ At Risk
14803,153,17,5076.32,2,4,4,244,10,⚠️ At Risk
14804,158,8,1206.87,2,3,3,233,8,⚠️ At Risk
14805,147,17,5461.61,2,4,4,244,10,⚠️ At Risk
14806,100,15,4647.57,3,4,4,344,11,💎 Loyal Customers
14807,123,10,3366.94,3,3,3,333,9,💎 Loyal Customers
14808,119,16,5962.29,3,4,5,345,12,💎 Loyal Customers
14809,159,18,6473.41,2,5,5,255,12,⚠️ At Risk
14810,149,12,3415.05,2,4,4,244,10,⚠️ At Risk
14811,104,12,4189.6,3,4,4,344,11,💎 Loyal Customers
14812,80,20,6860.76,4,5,5,455,14,🏆 Champions
14813,174,8,2963.08,2,3,3,233,8,⚠️ At Risk
14814,103,12,3533.6,3,4,4,344,11,💎 Loyal Customers
14815,114,16,5472.42,3,4,4,344,11,💎 Loyal Customers
14816,155,18,4793.75,2,5,4,254,11,⚠️ At Risk
14817,147,9,3676.62,2,3,4,234,9,⚠️ At Risk
14818,98,20,7565.33,3,5,5,355,13,💎 Loyal Customers
14819,166,12,5540.61,2,4,4,244,10,⚠️ At Risk
14820,150,14,4065.3,2,4,4,244,10,⚠️ At Risk
14821,160,18,4269.92,2,5,4,254,11,⚠️ At Risk
14822,167,8,2087.09,2,3,3,233,8,⚠️ At Risk
14823,131,10,3443.66,2,3,4,234,9,⚠️ At Risk
14824,113,19,5559.97,3,5,4,354,12,💎 Loyal Customers
14825,95,13,3456.53,3,4,4,344,11,💎 Loyal Customers
14826,131,15,4264.9,2,4,4,244,10,⚠️ At Risk
14827,115,11,3650.6,3,3,4,334,10,💎 Loyal Customers
14828,126,16,7349.32,2,4,5,245,11,⚠️ At Risk
14829,138,15,4828.07,2,4,4,244,10,⚠️ At Risk
14830,120,11,4269.63,3,3,4,334,10,💎 Loyal Customers
14831,83,13,3331.3,3,4,3,343,10,💎 Loyal Customers
14832,258,10,5122.25,1,3,4,134,8,⚠️ At Risk
14833,141,18,7406.06,2,5,5,255,12,⚠️ At Risk
14834,145,9,2165.42,2,3,3,233,8,⚠️ At Risk
14835,104,17,5069.62,3,4,4,344,11,💎 Loyal Customers
14836,130,15,4695.59,2,4,4,244,10,⚠️ At Risk
14837,130,14,5394.64,2,4,4,244,10,⚠️ At Risk
14838,126,12,3292.13,2,4,3,243,9,⚠️ At Risk
14839,118,15,6369.9,3,4,5,345,12,💎 Loyal Customers
14840,76,16,4147.35,4,4,4,444,12,🏆 Champions
14841,122,19,6652.84,3,5,5,355,13,💎 Loyal Customers
14842,79,18,5229.64,4,5,4,454,13,🏆 Champions
14843,152,12,3723.0,2,4,4,244,10,⚠️ At Risk
14844,177,12,3212.33,2,4,3,243,9,⚠️ At Risk
14845,168,12,3998.02,2,4,4,244,10,⚠️ At Risk
14846,129,13,4400.18,2,4,4,244,10,⚠️ At Risk
14847,78,11,2937.49,4,3,3,433,10,💎 Loyal Customers
14848,87,15,4735.75,3,4,4,344,11,💎 Loyal Customers
14849,117,14,3963.27,3,4,4,344,11,💎 Loyal Customers
14850,250,16,3497.85,1,4,4,144,9,⚠️ At Risk
14851,157,14,3374.79,2,4,3,243,9,⚠️ At Risk
14852,116,18,5103.93,3,5,4,354,12,💎 Loyal Customers
14853,105,8,2164.7,3,3,3,333,9,💎 Loyal Customers
14854,133,16,4674.21,2,4,4,244,10,⚠️ At Risk
14855,140,11,2822.33,2,3,3,233,8,⚠️ At Risk
14856,125,20,5688.04,2,5,4,254,11,⚠️ At Risk
14857,139,12,4689.71,2,4,4,244,10,⚠️ At Risk
14858,148,18,6187.27,2,5,5,255,12,⚠️ At Risk
14859,239,20,5475.74,1,5,4,154,10,⚠️ At Risk
14860,136,17,5485.97,2,4,4,244,10,⚠️ At Risk
14861,113,12,4162.5,3,4,4,344,11,💎 Loyal Customers
14862,111,17,5215.11,3,4,4,344,11,💎 Loyal Customers
14863,75,18,4021.42,4,5,4,454,13,🏆 Champions
14864,126,17,5462.57,2,4,4,244,10,⚠️ At Risk
14865,85,12,3935.2000000000003,3,4,4,344,11,💎 Loyal Customers
14866,80,16,4719.11,4,4,4,444,12,🏆 Champions
14867,110,12,3703.17,3,4,4,344,11,💎 Loyal Customers
14868,130,8,3368.79,2,3,3,233,8,⚠️ At Risk
14869,132,17,5040.96,2,4,4,244,10,⚠️ At Risk
14870,162,11,4172.26,2,3,4,234,9,⚠️ At Risk
14871,153,10,2715.5,2,3,3,233,8,⚠️ At Risk
14872,142,19,7189.55,2,5,5,255,12,⚠️ At Risk
14873,128,20,6352.12,2,5,5,255,12,⚠️ At Risk
14874,64,9,2769.03,4,3,3,433,10,💎 Loyal Customers
14875,82,17,6825.62,3,4,5,345,12,💎 Loyal Customers
14876,85,17,5174.99,3,4,4,344,11,💎 Loyal Customers
14877,82,15,3378.75,3,4,3,343,10,💎 Loyal Customers
14878,93,14,5272.78,3,4,4,344,11,💎 Loyal Customers
14879,118,10,2460.02,3,3,3,333,9,💎 Loyal Customers
14880,104,12,4871.87,3,4,4,344,11,💎 Loyal Customers
14881,135,9,2931.58,2,3,3,233,8,⚠️ At Risk
14882,175,15,3888.25,2,4,4,244,10,⚠️ At Risk
14883,128,13,4949.61,2,4,4,244,10,⚠️ At Risk
14884,166,8,2331.0099999999998,2,3,3,233,8,⚠️ At Risk
14885,72,12,3641.87,4,4,4,444,12,🏆 Champions
14886,122,10,1881.64,3,3,3,333,9,💎 Loyal Customers
14887,363,8,2726.92,1,3,3,133,7,⚠️ At Risk
14888,79,9,2702.99,4,3,3,433,10,💎 Loyal Customers
14889,74,18,5163.69,4,5,4,454,13,🏆 Champions
14890,200,16,4165.55,2,4,4,244,10,⚠️ At Risk
14891,94,19,5100.08,3,5,4,354,12,💎 Loyal Customers
14892,141,11,3585.94,2,3,4,234,9,⚠️ At Risk
14893,66,13,3447.33,4,4,4,444,12,🏆 Champions
14894,100,17,4329.2699999999995,3,4,4,344,11,💎 Loyal Customers
14895,83,19,5221.08,3,5,4,354,12,💎 Loyal Customers
14896,188,11,3838.59,2,3,4,234,9,⚠️ At Risk
14897,136,10,2573.67,2,3,3,233,8,⚠️ At Risk
14898,124,12,2309.37,3,4,3,343,10,💎 Loyal Customers
14899,101,15,5775.099999999999,3,4,4,344,11,💎 Loyal Customers
14900,106,15,5702.45,3,4,4,344,11,💎 Loyal Customers
14901,102,8,1877.58,3,3,3,333,9,💎 Loyal Customers
14902,90,16,5037.97,3,4,4,344,11,💎 Loyal Customers
14903,199,15,5798.47,2,4,5,245,11,⚠️ At Risk
14904,104,20,4937.08,3,5,4,354,12,💎 Loyal Customers
14905,76,14,5185.78,4,4,4,444,12,🏆 Champions
14906,100,18,5430.61,3,5,4,354,12,💎 Loyal Customers
14907,67,18,5121.45,4,5,4,454,13,🏆 Champions
14908,91,17,4641.79,3,4,4,344,11,💎 Loyal Customers
14909,135,19,6208.66,2,5,5,255,12,⚠️ At Risk
14910,110,19,6897.21,3,5,5,355,13,💎 Loyal Customers
14911,106,14,4027.53,3,4,4,344,11,💎 Loyal Customers
14912,92,16,4938.53,3,4,4,344,11,💎 Loyal Customers
14913,114,18,5213.12,3,5,4,354,12,💎 Loyal Customers
14914,155,14,3864.54,2,4,4,244,10,⚠️ At Risk
14915,94,14,4221.8,3,4,4,344,11,💎 Loyal Customers
14916,92,14,4358.3,3,4,4,344,11,💎 Loyal Customers
14917,121,20,6346.63,3,5,5,355,13,💎 Loyal Customers
14918,114,12,3016.02,3,4,3,343,10,💎 Loyal Customers
14919,120,17,4371.77,3,4,4,344,11,💎 Loyal Customers
14920,163,9,2262.18,2,3,3,233,8,⚠️ At Risk
14921,134,15,3415.17,2,4,4,244,10,⚠️ At Risk
14922,89,10,3811.46,3,3,4,334,10,💎 Loyal Customers
14923,117,15,4568.48,3,4,4,344,11,💎 Loyal Customers
14924,97,13,4040.8199999999997,3,4,4,344,11,💎 Loyal Customers
14925,106,11,3458.07,3,3,4,334,10,💎 Loyal Customers
14926,121,16,4760.54,3,4,4,344,11,💎 Loyal Customers
14927,105,12,4085.72,3,4,4,344,11,💎 Loyal Customers
14928,162,12,2471.66,2,4,3,243,9,⚠️ At Risk
14929,144,20,6089.73,2,5,5,255,12,⚠️ At Risk
14930,122,14,4627.37,3,4,4,344,11,💎 Loyal Customers
14931,97,11,3116.33,3,3,3,333,9,💎 Loyal Customers
14932,268,11,3485.3,1,3,4,134,8,⚠️ At Risk
14933,223,10,4058.67,2,3,4,234,9,⚠️ At Risk
14934,115,10,3210.74,3,3,3,333,9,💎 Loyal Customers
14935,150,19,5278.68,2,5,4,254,11,⚠️ At Risk
14936,125,15,4264.52,2,4,4,244,10,⚠️ At Risk
14937,191,10,3604.56,2,3,4,234,9,⚠️ At Risk
14938,179,18,6145.48,2,5,5,255,12,⚠️ At Risk
14939,150,10,3088.3,2,3,3,233,8,⚠️ At Risk
14940,183,16,4216.67,2,4,4,244,10,⚠️ At Risk
14941,95,12,2884.31,3,4,3,343,10,💎 Loyal Customers
14942,79,17,5109.46,4,4,4,444,12,🏆 Champions
14943,176,16,5138.55,2,4,4,244,10,⚠️ At Risk
14944,122,8,2554.57,3,3,3,333,9,💎 Loyal Customers
14945,116,11,3013.73,3,3,3,333,9,💎 Loyal Customers
14946,159,9,3366.52,2,3,3,233,8,⚠️ At Risk
14947,164,19,8150.55,2,5,5,255,12,⚠️ At Risk
14948,100,9,3004.84,3,3,3,333,9,💎 Loyal Customers
14949,151,11,2514.43,2,3,3,233,8,⚠️ At Risk
14950,141,16,5154.93,2,4,4,244,10,⚠️ At Risk
14951,138,17,4951.2300000000005,2,4,4,244,10,⚠️ At Risk
14952,141,19,5919.46,2,5,5,255,12,⚠️ At Risk
14953,86,11,3887.96,3,3,4,334,10,💎 Loyal Customers
14954,128,18,6927.49,2,5,5,255,12,⚠️ At Risk
14955,88,10,2739.13,3,3,3,333,9,💎 Loyal Customers
14956,124,9,1481.45,3,3,3,333,9,💎 Loyal Customers
14957,163,9,2557.08,2,3,3,233,8,⚠️ At Risk
14958,107,11,3747.56,3,3,4,334,10,💎 Loyal Customers
14959,123,12,4972.99,3,4,4,344,11,💎 Loyal Customers
14960,114,8,2553.42,3,3,3,333,9,💎 Loyal Customers
14961,145,13,4391.89,2,4,4,244,10,⚠️ At Risk
14962,162,10,3045.27,2,3,3,233,8,⚠️ At Risk
14963,89,13,3802.18,3,4,4,344,11,💎 Loyal Customers
14964,77,19,6866.11,4,5,5,455,14,🏆 Champions
14965,105,7,2238.06,3,3,3,333,9,💎 Loyal Customers
14966,152,16,4407.6,2,4,4,244,10,⚠️ At Risk
14967,100,16,4077.16,3,4,4,344,11,💎 Loyal Customers
14968,79,16,6465.28,4,4,5,445,13,🏆 Champions
14969,112,10,1714.3799999999999,3,3,3,333,9,💎 Loyal Customers
14970,122,19,5960.13,3,5,5,355,13,💎 Loyal Customers
14971,127,14,4061.2599999999998,2,4,4,244,10,⚠️ At Risk
14972,172,15,4938.85,2,4,4,244,10,⚠️ At Risk
14973,81,14,3663.52,4,4,4,444,12,🏆 Champions
14974,71,17,5556.96,4,4,4,444,12,🏆 Champions
14975,155,17,5760.77,2,4,4,244,10,⚠️ At Risk
14976,134,19,4790.51,2,5,4,254,11,⚠️ At Risk
14977,147,10,2907.93,2,3,3,233,8,⚠️ At Risk
14978,147,11,2531.59,2,3,3,233,8,⚠️ At Risk
14979,147,14,4330.88,2,4,4,244,10,⚠️ At Risk
14980,90,18,5819.51,3,5,5,355,13,💎 Loyal Customers
14981,101,19,5247.88,3,5,4,354,12,💎 Loyal Customers
14982,109,11,3671.16,3,3,4,334,10,💎 Loyal Customers
14983,94,19,5778.75,3,5,4,354,12,💎 Loyal Customers
14984,99,18,3670.0099999999998,3,5,4,354,12,💎 Loyal Customers
14985,131,18,5304.3,2,5,4,254,11,⚠️ At Risk
14986,69,20,5266.86,4,5,4,454,13,🏆 Champions
14987,234,12,5365.2,2,4,4,244,10,⚠️ At Risk
14988,149,18,5885.24,2,5,5,255,12,⚠️ At Risk
14989,129,19,5282.62,2,5,4,254,11,⚠️ At Risk
14990,109,18,5867.38,3,5,5,355,13,💎 Loyal Customers
14991,92,14,5094.45,3,4,4,344,11,💎 Loyal Customers
14992,90,9,2781.48,3,3,3,333,9,💎 Loyal Customers
14993,126,16,4562.31,2,4,4,244,10,⚠️ At Risk
14994,205,10,4650.2,2,3,4,234,9,⚠️ At Risk
14995,120,17,5392.01,3,4,4,344,11,💎 Loyal Customers
14996,79,15,5455.58,4,4,4,444,12,🏆 Champions
14997,146,18,6183.51,2,5,5,255,12,⚠️ At Risk
14998,76,12,2404.81,4,4,3,443,11,💎 Loyal Customers
14999,80,10,2458.11,4,3,3,433,10,💎 Loyal Customers
15000,109,20,6625.72,3,5,5,355,13,💎 Loyal Customers
15001,118,18,5106.72,3,5,4,354,12,💎 Loyal Customers
15002,131,20,5862.9,2,5,5,255,12,⚠️ At Risk
15003,99,17,5239.2699999999995,3,4,4,344,11,💎 Loyal Customers
15004,108,10,2507.65,3,3,3,333,9,💎 Loyal Customers
15005,89,15,4674.09,3,4,4,344,11,💎 Loyal Customers
15006,145,16,5225.65,2,4,4,244,10,⚠️ At Risk
15007,151,10,3017.2200000000003,2,3,3,233,8,⚠️ At Risk
15008,265,12,2636.93,1,4,3,143,8,⚠️ At Risk
15009,163,13,5152.76,2,4,4,244,10,⚠️ At Risk
15010,146,18,4804.94,2,5,4,254,11,⚠️ At Risk
15011,163,12,3630.84,2,4,4,244,10,⚠️ At Risk
15012,162,18,6704.85,2,5,5,255,12,⚠️ At Risk
15013,154,19,6943.51,2,5,5,255,12,⚠️ At Risk
15014,98,13,4107.74,3,4,4,344,11,💎 Loyal Customers
15015,148,18,4583.13,2,5,4,254,11,⚠️ At Risk
15016,119,17,4623.05,3,4,4,344,11,💎 Loyal Customers
15017,122,19,5348.48,3,5,4,354,12,💎 Loyal Customers
15018,151,10,3445.56,2,3,4,234,9,⚠️ At Risk
15019,127,16,6056.43,2,4,5,245,11,⚠️ At Risk
15020,147,16,4417.2699999999995,2,4,4,244,10,⚠️ At Risk
15021,96,13,5547.09,3,4,4,344,11,💎 Loyal Customers
15022,116,17,4133.71,3,4,4,344,11,💎 Loyal Customers
15023,110,15,3823.74,3,4,4,344,11,💎 Loyal Customers
15024,153,12,3558.7599999999998,2,4,4,244,10,⚠️ At Risk
15025,169,20,4953.44,2,5,4,254,11,⚠️ At Risk
15026,149,8,2567.7,2,3,3,233,8,⚠️ At Risk
15027,131,14,4754.74,2,4,4,244,10,⚠️ At Risk
15028,113,20,6670.5199999999995,3,5,5,355,13,💎 Loyal Customers
15029,138,11,3433.4,2,3,4,234,9,⚠️ At Risk
15030,143,19,4667.04,2,5,4,254,11,⚠️ At Risk
15031,76,14,3856.91,4,4,4,444,12,🏆 Champions
15032,149,13,4715.69,2,4,4,244,10,⚠️ At Risk
15033,136,10,3499.7599999999998,2,3,4,234,9,⚠️ At Risk
15034,132,14,3038.2799999999997,2,4,3,243,9,⚠️ At Risk
15035,87,19,6102.77,3,5,5,355,13,💎 Loyal Customers
